171,1.2577623134051406,0.7986562904179187
286,1.0267297276361387,1.0165828499384497
193,0.502631416713474,0.8542220094998471
190,0.789698285332534,1.8496190627302014
93,0.8459404208774713,1.8072219629644022
7,0.37044368395712757,0.7189157034952736
75,1.2137632878693958,1.2137632878693938
299,0.5468817073402883,0.6579180702746755
276,0.6779955959101245,1.5472590756141933
288,0.928093719118398,0.8777980841710111
297,0.5887599931989095,0.6579180702746755
185,0.672799191243494,0.0
0,0.2972009352889139,0.5487721669039956
181,0.33472314054154206,0.0
169,1.3732088441097403,0.9112966799320564
274,0.6476555269487271,1.1314088986357833
2,0.3573710818564623,0.5487721669039956
166,2.0367771476461862,1.4250664130746409
195,0.7775344316938652,0.7082194134566376
178,0.3996485769580003,0.0
280,1.5000746891796013,1.364702694412687
94,0.763636087244462,1.9348291179503214
89,0.8255653051668606,2.010482026271217
4,0.3607330358057587,0.5600291075617512
3,0.2593495485382933,0.5600291075617512
277,0.93789185386966,1.4855623528827486
13,1.1362956323309747,1.2960819721329107
292,0.6274625307621675,0.742209620133871
197,1.3450808654994602,0.6171050846778009
284,1.247030702461254,1.1177656382203491
86,0.7452283824737004,2.010482026271217
12,0.8494524981651661,1.258946237056047
84,0.6783472279095355,2.001736918176806
291,0.6752378933107349,0.8019183782085464
278,1.4327438683099514,1.6295014609845946
76,0.8860245520089967,1.4153881363917558
77,0.789698285332534,1.549878032169135
182,0.3824982036315617,0.0
164,1.6049720420567084,1.7593608447465192
290,0.7968852982259095,0.8019183782085464
97,0.8054475296104351,1.9286537336204526
167,1.1583404160031672,1.2185384261867245
10,0.44485573617331053,1.1851378623896747
180,0.3552299474574267,0.0
192,0.6320281407972361,1.3364688905505349
87,0.8884371163772632,2.0468449620611224
176,0.4775836055984822,0.0
91,0.9182889187614166,1.4935562181649198
78,0.6489972323899991,1.7571757586313552
189,1.0274119453215071,1.3364688905505349
285,1.1348945862933375,1.1177656382203491
287,0.8137159827696216,0.8777980841710111
183,0.5664770593498507,0.0
82,0.6036417421139662,2.001736918176806
194,0.6257596327388807,0.7220509246132214
1,0.37044368395712757,0.5487721669039956
196,1.1568412207967695,0.6338056393856599
42,1.1421423687411107,1.275627530288397
92,1.005343787717826,1.4935562181649198
9,0.5231646467327236,1.1832018391241739
45,1.3154716009279555,1.275627530288397
