361,0.4849335496032044,0.0
86,0.4640983650419682,0.34634592767797284
370,0.19999355148551887,0.5699883487329637
135,0.8430056217084321,1.5558496631830807
357,0.28016637878739703,0.0
77,0.17131496043429392,0.7147524513070296
63,0.28657273195689725,0.35231734808229004
127,0.7678538659120112,1.5208327725318447
372,0.16876006631366047,0.6160777332635308
132,0.6979379238809595,1.5558496631830807
81,0.18151555064586283,0.5492168840312546
87,0.5895971517147023,0.34634592767797284
373,0.16262582607809092,0.645941472824862
84,0.39916570697807857,0.34634592767797284
88,0.4371110323826339,0.34634592767797284
72,0.2812370837388862,0.24268800825983852
360,0.4464338935183999,0.0
80,0.16354774284175322,0.5754388197420196
138,1.1158371341500772,1.484941847225885
82,0.2017210053312393,0.4792638894253143
60,0.2723682581347437,0.5819498844839146
133,0.971516288250084,1.5558496631830807
130,0.6304414505024772,1.5611064807009152
74,0.18353832243411877,0.36951605226503315
65,0.39498903443049743,0.28123708373892453
358,0.261601398772621,0.0
66,0.4849335496032044,0.24268800825983852
371,0.17131496043429392,0.5883473948387286
139,0.9442171588694144,1.484941847225885
85,0.33652230897185054,0.34634592767797284
3,0.5255878611883049,0.9878817299823718
365,0.456775715086776,0.0
62,0.32723882797445825,0.44643389351861235
356,0.28722720417881165,0.0
376,0.18151555064586283,0.5765805973984128
363,1.073661686281345,0.0
362,0.8756700652731513,0.0
1,0.6484636907793851,0.9878817299823718
67,0.8756700652731513,0.24268800825983852
68,1.073661686281345,0.24268800825983852
64,0.29695039086719327,0.2866090473817903
78,0.16876006631366047,0.7147524513070296
126,0.859487773600468,1.5208327725318447
69,0.9385437281125423,0.24268800825983852
367,0.2812370837388862,0.0
123,0.8135845677574468,1.5208327725318447
137,0.8756743649347223,1.484941847225885
