0.1021489999999971,0.1021460000000047,0.0979760000000027,0.0979779999999976,0.0965900000000061,0.094506999999993,0.0979820000000017,0.100757999999999,0.1007570000000015,0.1007599999999939,0.0993720000000024,0.0972859999999968,0.1014519999999947,0.1042300000000011,0.1056209999999993,0.1021489999999971,0.0972869999999943,0.102845000000002,0.107009000000005,0.1028400000000004,1
50.373127,50.377318,50.389849,50.3951,50.398634,50.394809,50.40494,50.390271,50.332953,50.290345,50.301874,50.325259,50.31655,50.297379,50.298417,50.313392,50.328036,50.318622,50.309897,50.320365,0
50.317571,50.318627,50.313414,50.315499,50.32494,50.325636,50.319368,50.310304,50.314816,50.33817,50.328741,50.321084,50.309577,50.297016,50.31655,50.320046,50.315521,50.342733,50.345889,50.325982,1
50.322823,50.3368,50.321107,50.315863,50.315158,50.314452,50.325937,50.3221,50.319336,50.326324,50.32423,50.323879,50.338174,50.339212,50.326661,50.324931,50.325982,50.34623,50.346259,50.327758,1
50.289669,50.260359,50.294927,50.304343,50.315486,50.303997,50.302612,50.307475,50.301895,50.30016,50.304339,50.311307,50.32245,50.322473,50.312722,50.334696,50.35879,50.347249,50.331536,50.331536,1
50.328759,50.316888,50.306095,50.322118,50.322468,50.310274,50.308171,50.322455,50.321412,50.333995,50.343065,50.314807,50.32352,50.339913,50.318312,50.304014,50.30436,50.306791,50.311671,50.311675,0
50.341662,50.339198,50.321062,50.309914,50.307107,50.306411,50.329428,50.335687,50.328746,50.321426,50.303625,50.305386,50.323524,50.328759,50.309586,50.314803,50.331518,50.325236,50.322814,50.321444,1
50.307137,50.304659,50.305022,50.310957,50.318609,50.328714,50.323848,50.312683,50.30709,50.317584,50.329087,50.358409,50.39476,50.401745,50.398595,50.394074,50.394776,50.407348,50.408754,50.394771,2
50.332265,50.347268,50.323174,50.307142,50.314102,50.306078,50.302604,50.310265,50.309932,50.311688,50.30853,50.313743,50.318627,50.325241,50.31408,50.313734,50.314776,50.339207,50.348632,50.328031,1
50.331896,50.329451,50.330498,50.326306,50.324216,50.315854,50.320361,50.322446,50.319669,50.317935,50.33888,50.339217,50.307808,50.311662,50.313068,50.311662,50.314111,50.316196,50.321066,50.314435,1
50.344438,50.349665,50.323493,50.323502,50.3162,50.309923,50.309218,50.310274,50.307483,50.307829,50.315508,50.322136,50.328395,50.322104,50.321408,50.329092,50.329461,50.353558,50.342051,50.316204,3
50.304347,50.303651,50.307466,50.304702,50.306787,50.323825,50.323839,50.309914,50.305715,50.307445,50.321412,50.322828,50.321435,50.302638,50.296719,50.320392,50.326998,50.337137,50.348311,50.333654,1
50.322468,50.310274,50.308171,50.322455,50.321412,50.333995,50.343065,50.314807,50.32352,50.339913,50.318312,50.304014,50.30436,50.306791,50.311671,50.311675,50.312021,50.313072,50.29948,50.289364,0
50.331186,50.330166,50.326665,50.324207,50.30818,50.322832,50.336431,50.318986,50.314781,50.314444,50.339549,50.341259,50.316165,50.307124,50.302946,50.301899,50.314772,50.317549,50.316848,50.318946,1
50.305727,50.30994,50.310633,50.312709,50.31793,50.328395,50.321439,50.321776,50.333261,50.34025,50.329101,50.315517,50.312026,50.300865,50.319021,50.336454,50.315149,50.308167,50.309218,50.295982,1
50.310961,50.336762,50.341283,50.326984,50.333617,50.345476,50.333981,50.300865,50.314825,50.344462,50.336777,50.314457,50.309564,50.337099,50.335711,50.32489,50.321714,50.312665,50.317575,50.31722,2
50.321785,50.320747,50.328409,50.341648,50.327353,50.323852,50.338146,50.34024,50.343756,50.351823,50.337501,50.315158,50.315158,50.318622,50.313414,50.327735,50.329811,50.321439,50.321457,50.332943,1
50.327034,50.311316,50.336066,50.343761,50.337141,50.333289,50.322814,50.328058,50.32179,50.312731,50.358449,50.364719,50.319705,50.312726,50.32179,50.316196,50.323174,50.333995,50.327712,50.331892,1
50.32108,50.312026,50.311684,50.316235,50.323201,50.336089,50.343785,50.33155,50.326283,50.330821,50.339198,50.34024,50.327699,50.316196,50.305027,50.315508,50.335038,50.327002,50.306787,50.300173,0
50.310598,50.320716,50.318285,50.316524,50.325591,50.330508,50.318981,50.303976,50.309923,50.322801,50.316866,50.302254,50.303313,50.314102,50.326984,50.316888,50.291787,50.297374,50.327717,50.327712,1
50.336753,50.325263,50.323834,50.325245,50.329451,50.326306,50.33399,50.36506,50.381483,50.39302,50.393745,50.386063,50.387462,50.388526,50.380147,50.376988,50.386408,50.397575,50.398272,50.39792,2
50.321062,50.301524,50.302237,50.297028,50.308868,50.330079,50.340558,50.332602,50.302608,50.295265,50.304672,50.318627,50.315136,50.303262,50.292471,50.297012,50.320011,50.33048,50.319327,50.30853,1
50.272931,50.311679,50.336085,50.334004,50.324944,50.305056,50.286912,50.315495,50.341998,50.337824,50.324926,50.319678,50.323866,50.320037,50.317251,50.356334,50.358755,50.323861,50.318649,50.320046,3
50.309555,50.323524,50.323515,50.325277,50.338544,50.339932,50.333654,50.320397,50.31726,50.319345,50.306428,50.302937,50.299806,50.298747,50.316187,50.327685,50.350702,50.318307,50.29805,50.313357,3
50.319026,50.319709,50.308547,50.302954,50.310261,50.309927,50.311675,50.306808,50.325655,50.350366,50.331172,50.31585,50.31132,50.311684,50.319696,50.317584,50.320725,50.32458,50.320397,50.317597,1
50.309958,50.320397,50.316879,50.318968,50.326984,50.313397,50.332265,50.347268,50.323174,50.307142,50.314102,50.306078,50.302604,50.310265,50.309932,50.311688,50.30853,50.313743,50.318627,50.325241,1
33.394147000000004,30.664553,35.11024999999999,36.857995,32.227024,30.805356000000003,35.379937,36.300679,31.870321000000004,31.965238,35.831211,35.132074,31.306836000000004,33.503885999999994,36.93512,32.860679000000005,30.079893,35.004720000000006,36.484083,31.668146,2
50.335038,50.327002,50.306787,50.300173,50.313051,50.317584,50.321102,50.332597,50.365747,50.35006,50.326306,50.334687,50.326665,50.321767,50.31062,50.324913,50.325978,50.30924,50.330835,50.350712,3
50.324549,50.327362,50.324571,50.320729,50.315499,50.314106,50.321767,50.314785,50.312359,50.3162,50.316187,50.335066,50.340302,50.330143,50.329101,50.321417,50.300531,50.305757,50.32072,50.316923,1
50.320051,50.343785,50.371372,50.381866,50.388164,50.384323,50.402124,50.41259,50.389898,50.390601,50.398612,50.386052,50.376296,50.394096,50.401728,50.364399,50.351156,50.301165,50.279882,50.323529,0
50.394436,50.38851,50.379413,50.400346,50.398601,50.375914,50.373452,50.377621,50.275716,50.183937,50.244815,50.297951,50.292088,50.298034,50.317589,50.315144,50.314794,50.321062,50.311658,50.309914,0
50.309218,50.295982,50.295635,50.30712,50.317571,50.318968,50.32489,50.326643,50.337132,50.335066,50.328778,50.341648,50.327339,50.314097,50.327735,50.331929,50.313765,50.315845,50.32316,50.323156,2
50.307817,50.310957,50.296678,50.31341,50.34305,50.332593,50.324899,50.321066,50.313405,50.309218,50.307116,50.302228,50.312687,50.330462,50.337431,50.322095,50.302937,50.330157,50.340624,50.32143,0
50.336786,50.327039,50.335061,50.377632,50.391621,50.38536,50.376652,50.38153,50.385706,50.382206,50.387095,50.38361,50.376951,50.38952,50.396164,50.393739,50.370004,50.36473,50.324144,50.294128,1
50.335374,50.355628,50.35421,50.32662,50.323825,50.328727,50.331887,50.327357,50.319687,50.327699,50.330143,50.321421,50.333967,50.341297,50.31585,50.309573,50.308163,50.298767,50.313077,50.307496,1
50.345183,50.327034,50.311316,50.336066,50.343761,50.337141,50.333289,50.322814,50.328058,50.32179,50.312731,50.358449,50.364719,50.319705,50.312726,50.32179,50.316196,50.323174,50.333995,50.327712,1
0.1000650000000007,0.1014590000000055,0.1049270000000035,0.1021460000000047,0.0993699999999933,0.0986730000000051,0.0979789999999951,0.1007610000000056,0.1028419999999954,0.0979789999999951,0.0938150000000064,0.0931219999999939,0.0938150000000064,0.0958940000000012,0.097288000000006,0.0972900000000009,1.0955019999999962,1.2478360000000066,0.2453370000000063,0.0979849999999942,1
50.323506,50.325591,50.321417,50.300502,50.309555,50.320711,50.32108,50.317238,50.302916,50.300473,50.303984,50.309209,50.317584,50.351794,50.364328,50.336075,50.325964,50.328386,50.327011,50.335706,1
50.348296,50.30924,50.315854,50.307838,50.303279,50.307462,50.305386,50.325236,50.338151,50.333303,50.309949,50.314811,50.347926,50.356665,50.34169,50.336772,50.33989,50.340577,50.336753,50.325263,1
50.315179,50.32285,50.330872,50.321084,50.313064,50.314452,50.319682,50.320743,50.316533,50.335019,50.361582,50.344141,50.323542,50.319341,50.315136,50.32316,50.324913,50.316546,50.32667,50.330157,1
50.305706,50.313384,50.330826,50.330831,50.319691,50.32458,50.33119,50.316888,50.31549,50.320046,50.330531,50.332275,50.312034,50.318649,50.32702,50.33536,50.332219,50.305394,50.303647,50.310633,1
